0.0,0.3667767999999998
0.02,5.219244000000001
0.04,3.3026720000000003
0.06,7.956691999999999
0.08,2.0354480000000006
0.1,5.813096000000001
0.12,6.59326
0.14,6.909576
0.16,7.00486
0.18,6.827676000000001
0.2,6.623360000000001
0.22,6.0897640000000015
0.24,5.78938
0.26,5.52282
0.28,5.20096
0.3,4.944368
0.32,4.703848000000001
0.34,4.18834
0.36,4.0088040000000005
0.38,3.8017719999999997
0.4,3.6306640000000003
0.42,3.4738360000000004
0.44,3.1512200000000004
0.46,3.009316000000001
0.48,2.8703520000000005
0.5,2.7617960000000004
0.52,2.6569640000000003
0.54,2.445144
0.56,2.36078
0.58,2.2584120000000008
0.6,2.193956
0.62,2.1334480000000005
0.64,1.976788
0.66,1.9047999999999998
0.68,1.8531960000000005
0.7,1.7461800000000003
0.72,1.7065040000000002
0.74,1.6687880000000002
0.76,1.641852
0.78,1.5793840000000001
0.8,1.5395960000000004
0.82,1.4751960000000004
0.84,1.4586200000000002
0.86,1.4416520000000004
0.88,1.4036560000000002
0.9,1.380556
0.92,1.3496440000000005
0.94,1.2783840000000004
0.96,1.2468000000000004
0.98,1.2404160000000002
1.0,1.2211800000000004
1.02,1.2046320000000001
1.04,1.1775280000000001
1.06,1.1686520000000002
1.08,1.1797399999999998
1.1,1.1535040000000003
1.12,1.1375160000000002
1.14,1.101928
1.16,1.0798920000000005
1.18,1.062532
1.2,1.062532
1.22,1.0608520000000001
1.24,1.0473560000000002
1.26,1.01342
1.28,1.0260759999999998
1.3,1.0170599999999999
1.32,0.9949680000000001
1.34,0.9839920000000002
1.36,0.9931480000000001
1.38,0.9951640000000004
1.4,0.9657640000000001
1.42,0.9425520000000001
1.44,0.9500839999999999
1.46,0.9495240000000003
1.48,0.9445680000000003
1.5,0.9288040000000004
1.52,0.9380160000000002
1.54,0.9405360000000003
1.56,0.9361959999999998
1.58,0.9409560000000003
1.6,0.944064
1.62,0.926536
1.64,0.9334800000000003
1.66,0.9267880000000002
1.68,0.8986480000000001
1.7,0.9024559999999999
1.72,0.8946440000000004
1.74,0.885964
1.76,0.8727480000000001
1.78,0.8779840000000005
1.8,0.8792439999999999
1.82,0.8731120000000003
1.84,0.8691360000000001
1.86,0.859588
1.88,0.8646560000000001
1.9,0.8824920000000005
1.92,0.8689679999999997
1.94,0.8785160000000003
1.96,0.8731400000000002
1.98,0.8805600000000005
2.0,0.8919000000000001
2.02,0.8690520000000004
2.04,0.854492
2.06,0.845952
2.08,0.8492839999999999
2.1,0.8495920000000003
2.12,0.8394560000000002
2.14,0.8244200000000004
2.16,0.8415000000000004
2.18,0.8369360000000001
2.2,0.8365720000000003
2.22,0.84626
2.24,0.8739800000000004
2.26,0.8630040000000001
2.28,0.8528120000000001
2.3,0.857796
2.32,0.8392879999999998
2.34,0.8277239999999999
2.36,0.8206120000000001
2.38,0.8227400000000005
2.4,0.8157960000000002
2.42,0.8352559999999998
2.44,0.8299640000000004
2.46,0.8306080000000002
2.48,0.8500400000000004
2.5,0.8489760000000004
2.52,0.845952
2.54,0.8446359999999999
2.56,0.8353680000000003
2.58,0.8365720000000003
2.6,0.8229360000000003
2.62,0.8133600000000003
2.64,0.8094960000000002
2.66,0.8062480000000001
2.68,0.8229640000000003
2.7,0.8063880000000001
2.72,0.845532
2.74,0.83562
2.76,0.823636
2.78,0.83352
2.8,0.8162159999999998
2.82,0.8204440000000002
2.84,0.8136679999999998
2.86,0.8047360000000001
2.88,0.8094680000000003
2.9,0.8349200000000003
2.92,0.8107560000000005
2.94,0.8353960000000002
2.96,0.8300200000000002
2.98,0.8213120000000003
3.0,0.8229360000000003
3.02,0.8039240000000003
3.04,0.8121559999999999
3.06,0.818568
3.08,0.8175599999999998
3.1,0.7982400000000003
3.12,0.8063880000000001
3.14,0.8126039999999999
3.16,0.8313080000000004
3.18,0.8300200000000002
3.2,0.8241679999999998
3.22,0.808516
3.24,0.8115399999999999
3.26,0.8169440000000003
3.28,0.7925559999999998
3.3,0.7903160000000002
3.32,0.7890280000000001
3.34,0.7964199999999999
3.36,0.8173920000000003
3.38,0.8208920000000002
3.4,0.823636
3.42,0.8117640000000002
3.44,0.7941520000000004
3.46,0.801348
3.48,0.807004
3.5,0.7971760000000003
3.52,0.7900359999999997
3.54,0.79068
3.56,0.7988840000000001
3.58,0.8010120000000001
3.6,0.8040080000000001
3.62,0.8103920000000002
3.64,0.798492
3.66,0.8003960000000001
3.68,0.7721440000000004
3.7,0.7931440000000003
3.72,0.787404
3.74,0.7856400000000003
